Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
489894,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2009-12-02 17:18:00,1.25,17716.0,United Kingdom
489894,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2009-12-02 17:18:00,1.25,17716.0,United Kingdom
489894,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2009-12-02 17:18:00,1.25,17716.0,United Kingdom
489894,21671,RED SPOT CERAMIC DRAWER KNOB,12,2009-12-02 17:18:00,1.25,17716.0,United Kingdom
489894,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2009-12-02 17:18:00,1.25,17716.0,United Kingdom
489894,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2009-12-02 17:18:00,1.25,17716.0,United Kingdom
489894,22087,PAPER BUNTING WHITE LACE,12,2009-12-02 17:18:00,2.95,17716.0,United Kingdom
489894,21077,SET/20 WOODLAND PAPER NAPKINS ,12,2009-12-02 17:18:00,0.85,17716.0,United Kingdom
489894,21076,SET/20 COLLAGE PAPER NAPKIN ,12,2009-12-02 17:18:00,0.85,17716.0,United Kingdom
489895,22130,PARTY CONE CHRISTMAS DECORATION ,12,2009-12-03 07:25:00,0.85,12779.0,Poland
489895,21432,SET OF 3 CASES WOODLAND DESIGN,2,2009-12-03 07:25:00,5.95,12779.0,Poland
489895,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2009-12-03 07:25:00,1.25,12779.0,Poland
489895,37448,CERAMIC CAKE DESIGN SPOTTED MUG,24,2009-12-03 07:25:00,1.49,12779.0,Poland
489895,37494A,FAIRY CAKE CERAMIC BUTTER DISH,6,2009-12-03 07:25:00,2.95,12779.0,Poland
489895,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,2009-12-03 07:25:00,0.85,12779.0,Poland
489895,47556B,TEA TIME TEA TOWELS ,6,2009-12-03 07:25:00,2.95,12779.0,Poland
489895,22059,CERAMIC STRWBERRY DESIGN MUG,24,2009-12-03 07:25:00,1.49,12779.0,Poland
489895,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2009-12-03 07:25:00,1.65,12779.0,Poland
489895,37446,MINI CAKE STAND WITH HANGING CAKES,8,2009-12-03 07:25:00,1.45,12779.0,Poland
489895,84569D,PACK 6 HEART/ICE-CREAM PATCHES,12,2009-12-03 07:25:00,1.25,12779.0,Poland
489895,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,2009-12-03 07:25:00,1.65,12779.0,Poland
489895,22210,WOOD STAMP SET BEST WISHES,12,2009-12-03 07:25:00,1.65,12779.0,Poland
489895,22208,WOOD STAMP SET THANK YOU,12,2009-12-03 07:25:00,1.65,12779.0,Poland
489895,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2009-12-03 07:25:00,4.25,12779.0,Poland
489895,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2009-12-03 07:25:00,3.75,12779.0,Poland
489895,21884,CAKES AND BOWS GIFT  TAPE,12,2009-12-03 07:25:00,0.65,12779.0,Poland
489895,21882,SKULLS TAPE,12,2009-12-03 07:25:00,0.65,12779.0,Poland
489895,21880,RED AND WHITE SPOT TAPE,12,2009-12-03 07:25:00,0.65,12779.0,Poland
489895,21883,STARS GIFT TAPE ,12,2009-12-03 07:25:00,0.65,12779.0,Poland
489895,85049C,ROMANTIC PINKS RIBBONS ,12,2009-12-03 07:25:00,1.25,12779.0,Poland
489895,85049F,BABY BOOM RIBBONS ,12,2009-12-03 07:25:00,1.25,12779.0,Poland
489896,22349,"DOG BOWL , CHASING BALL DESIGN",6,2009-12-03 07:57:00,3.75,13611.0,United Kingdom
489896,22350,CAT BOWL ,6,2009-12-03 07:57:00,2.55,13611.0,United Kingdom
489896,22110,BIRD HOUSE HOT WATER BOTTLE,4,2009-12-03 07:57:00,3.45,13611.0,United Kingdom
489896,21485,RED SPOT HEART HOT WATER BOTTLE,3,2009-12-03 07:57:00,4.95,13611.0,United Kingdom
489896,21488,RED WHITE SCARF  HOT WATER BOTTLE,4,2009-12-03 07:57:00,3.95,13611.0,United Kingdom
489896,21489,BLUE WHITE SCARF HOT WATER BOTTLE,4,2009-12-03 07:57:00,3.95,13611.0,United Kingdom
489896,21011,GLITTER SNOW PEAR TREE DECORATION,12,2009-12-03 07:57:00,1.45,13611.0,United Kingdom
489896,21402,RED  EGG  SPOON,12,2009-12-03 07:57:00,0.42,13611.0,United Kingdom
489896,21403,BLUE EGG  SPOON,12,2009-12-03 07:57:00,0.42,13611.0,United Kingdom
489896,22300,COFFEE MUG DOG + BALL DESIGN,6,2009-12-03 07:57:00,2.55,13611.0,United Kingdom
489896,22301,COFFEE MUG CAT + BIRD DESIGN,6,2009-12-03 07:57:00,2.55,13611.0,United Kingdom
489896,21738,COSY SLIPPER SHOES SMALL  RED ,6,2009-12-03 07:57:00,2.95,13611.0,United Kingdom
489896,21740,COSY SLIPPER SHOES LARGE RED,6,2009-12-03 07:57:00,2.95,13611.0,United Kingdom
489896,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2009-12-03 07:57:00,0.55,13611.0,United Kingdom
489896,84991,60 TEATIME FAIRY CAKE CASES,24,2009-12-03 07:57:00,0.55,13611.0,United Kingdom
489896,21535,RETRO SPOT SMALL MILK JUG,12,2009-12-03 07:57:00,2.55,13611.0,United Kingdom
489896,21285,RETRO SPOT CANDLE  MEDIUM,12,2009-12-03 07:57:00,2.1,13611.0,United Kingdom
489896,21584,RETRO SPOT SMALL TUBE MATCHES,20,2009-12-03 07:57:00,1.65,13611.0,United Kingdom
489896,21900,"KEY FOB , SHED",24,2009-12-03 07:57:00,0.65,13611.0,United Kingdom
489896,21901,"KEY FOB , BACK DOOR ",24,2009-12-03 07:57:00,0.65,13611.0,United Kingdom
489897,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2009-12-03 09:10:00,2.55,15255.0,United Kingdom
489897,21135,VICTORIAN  METAL POSTCARD SPRING,16,2009-12-03 09:10:00,1.69,15255.0,United Kingdom
489897,22147,FELTCRAFT BUTTERFLY HEARTS,12,2009-12-03 09:10:00,1.45,15255.0,United Kingdom
489897,21490,SET OF THREE 50'S GIFT WRAPS ,12,2009-12-03 09:10:00,1.95,15255.0,United Kingdom
489897,85049E,SCANDINAVIAN REDS RIBBONS,12,2009-12-03 09:10:00,1.25,15255.0,United Kingdom
489897,21349,IVY HEART WREATH,2,2009-12-03 09:10:00,6.75,15255.0,United Kingdom
489897,21134,VICTORIAN METAL POSTCARD CHRISTMAS,32,2009-12-03 09:10:00,1.65,15255.0,United Kingdom
489897,22130,PARTY CONE CHRISTMAS DECORATION ,36,2009-12-03 09:10:00,0.85,15255.0,United Kingdom
489897,20871,OPULENT VELVET SET/3 CANDLES,6,2009-12-03 09:10:00,2.1,15255.0,United Kingdom
489897,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2009-12-03 09:10:00,1.25,15255.0,United Kingdom
489897,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,2009-12-03 09:10:00,1.25,15255.0,United Kingdom
489897,85032D,YULETIDE IMAGES GIFT WRAP SET,6,2009-12-03 09:10:00,2.1,15255.0,United Kingdom
489897,21790,VINTAGE SNAP CARDS,12,2009-12-03 09:10:00,0.85,15255.0,United Kingdom
489898,79323G,,954,2009-12-03 09:40:00,0.0,,United Kingdom
489899,79323GR,sold as gold,-954,2009-12-03 09:41:00,0.0,,United Kingdom
489900,84832,ZINC WILLIE WINKIE  CANDLE STICK,24,2009-12-03 09:44:00,0.85,14771.0,United Kingdom
489900,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2009-12-03 09:44:00,1.25,14771.0,United Kingdom
489900,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2009-12-03 09:44:00,0.65,14771.0,United Kingdom
489900,17136A,BLUE STONES ON WIRE FOR CANDLE,24,2009-12-03 09:44:00,0.08,14771.0,United Kingdom
489900,72756,FAIRY CAKE CANDLES,9,2009-12-03 09:44:00,1.49,14771.0,United Kingdom
489900,72801F,S/4 FESTIVE RED DINNER CANDLES,12,2009-12-03 09:44:00,1.25,14771.0,United Kingdom
489900,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2009-12-03 09:44:00,0.85,14771.0,United Kingdom
489900,22253,6 CROCHET STRAWBERRIES,12,2009-12-03 09:44:00,1.25,14771.0,United Kingdom
489900,21136,PAINTED METAL PEARS ASSORTED,8,2009-12-03 09:44:00,1.69,14771.0,United Kingdom
489900,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2009-12-03 09:44:00,1.69,14771.0,United Kingdom
489900,20814,SILVER FINCH DECORATION,12,2009-12-03 09:44:00,1.25,14771.0,United Kingdom
489900,21440,12 MINI TOADSTOOL PEGS,12,2009-12-03 09:44:00,1.25,14771.0,United Kingdom
489900,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,12,2009-12-03 09:44:00,1.25,14771.0,United Kingdom
489900,21009,ETCHED GLASS STAR TREE DECORATION,12,2009-12-03 09:44:00,1.25,14771.0,United Kingdom
489900,21144,PINK POODLE HANGING DECORATION ,12,2009-12-03 09:44:00,1.45,14771.0,United Kingdom
489900,84754,S/15 SILVER GLASS BAUBLES IN BAG,12,2009-12-03 09:44:00,1.25,14771.0,United Kingdom
489900,21134,VICTORIAN METAL POSTCARD CHRISTMAS,8,2009-12-03 09:44:00,1.65,14771.0,United Kingdom
489900,22246,"GARLAND, MAGIC GARDEN 1.8M",12,2009-12-03 09:44:00,1.95,14771.0,United Kingdom
489900,22091,EMPIRE TISSUE BOX,12,2009-12-03 09:44:00,1.25,14771.0,United Kingdom
489901,21098,,-200,2009-12-03 09:47:00,0.0,,United Kingdom
489902,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2,2009-12-03 09:52:00,4.95,14838.0,United Kingdom
489902,22121,NOEL WOODEN BLOCK LETTERS ,2,2009-12-03 09:52:00,5.95,14838.0,United Kingdom
489902,22119, PEACE WOODEN BLOCK LETTERS,2,2009-12-03 09:52:00,6.95,14838.0,United Kingdom
489902,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12,2009-12-03 09:52:00,6.95,14838.0,United Kingdom
489903,21166,,48,2009-12-03 09:57:00,0.0,,United Kingdom
489904,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2009-12-03 10:02:00,7.95,13979.0,United Kingdom
489904,84670,JAPANESE CROCHETED ANIMAL,24,2009-12-03 10:02:00,0.42,13979.0,United Kingdom
489904,21829,DINOSAUR KEYRINGS ASSORTED,72,2009-12-03 10:02:00,0.21,13979.0,United Kingdom
489904,21833,CAMOUFLAGE LED TORCH,12,2009-12-03 10:02:00,1.69,13979.0,United Kingdom
489904,21480,PINK STRIPE HOT WATER BOTTLE,6,2009-12-03 10:02:00,2.95,13979.0,United Kingdom
489904,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2009-12-03 10:02:00,3.75,13979.0,United Kingdom
489904,85099B,JUMBO BAG RED WHITE SPOTTY ,10,2009-12-03 10:02:00,1.95,13979.0,United Kingdom
489904,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3,2009-12-03 10:02:00,5.95,13979.0,United Kingdom
489904,48111,DOOR MAT 3 SMILEY CATS,2,2009-12-03 10:02:00,6.75,13979.0,United Kingdom
489904,20685,RED SPOTTY COIR DOORMAT,2,2009-12-03 10:02:00,6.75,13979.0,United Kingdom
489904,22177,5 HOOK BLACKBOARD ORGANISER ,1,2009-12-03 10:02:00,9.95,13979.0,United Kingdom
489904,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,6,2009-12-03 10:02:00,2.95,13979.0,United Kingdom
489904,21743,STAR PORTABLE TABLE LIGHT ,6,2009-12-03 10:02:00,2.95,13979.0,United Kingdom
489905,21107,CREAM SLICE FLANNEL PINK SPOT ,6,2009-12-03 10:03:00,2.95,13800.0,United Kingdom
489905,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2009-12-03 10:03:00,0.85,13800.0,United Kingdom
489905,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2009-12-03 10:03:00,0.95,13800.0,United Kingdom
489905,22082,RIBBON REEL STRIPES DESIGN ,10,2009-12-03 10:03:00,1.65,13800.0,United Kingdom
489905,21135,VICTORIAN  METAL POSTCARD SPRING,16,2009-12-03 10:03:00,1.69,13800.0,United Kingdom
489905,21754,HOME BUILDING BLOCK WORD,9,2009-12-03 10:03:00,5.95,13800.0,United Kingdom
489905,22120,WELCOME  WOODEN BLOCK LETTERS,9,2009-12-03 10:03:00,9.95,13800.0,United Kingdom
489905,21260,FIRST AID TIN,6,2009-12-03 10:03:00,3.25,13800.0,United Kingdom
489905,20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,4,2009-12-03 10:03:00,6.35,13800.0,United Kingdom
489905,21589,SWALLOW GIANT TUBE MATCHES,48,2009-12-03 10:03:00,2.1,13800.0,United Kingdom
489905,85222,ASSORTED COLOUR SILK COSMETIC PURSE,12,2009-12-03 10:03:00,2.1,13800.0,United Kingdom
489905,17033,"BROCADE PURSE,SMALL ARCH BUTTON",36,2009-12-03 10:03:00,0.29,13800.0,United Kingdom
489905,84836,ZINC METAL HEART DECORATION,12,2009-12-03 10:03:00,1.25,13800.0,United Kingdom
489905,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2009-12-03 10:03:00,1.69,13800.0,United Kingdom
489905,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2009-12-03 10:03:00,0.85,13800.0,United Kingdom
489905,21313,GLASS HEART T-LIGHT HOLDER ,12,2009-12-03 10:03:00,0.85,13800.0,United Kingdom
489905,82607A,GLASS BONBON JAR PARFUME AUX FLEURE,6,2009-12-03 10:03:00,1.25,13800.0,United Kingdom
489905,82607E,GLASS BONBON JAR. D'AMANDES,6,2009-12-03 10:03:00,1.25,13800.0,United Kingdom
489905,82607C,GLASS BONBON JAR. SUPERFINES,6,2009-12-03 10:03:00,1.25,13800.0,United Kingdom
489906,21591,COSY HOUR CIGAR BOX MATCHES ,24,2009-12-03 10:16:00,1.25,14483.0,United Kingdom
489906,21593,SWALLOW CIGAR BOX MATCHES ,24,2009-12-03 10:16:00,1.25,14483.0,United Kingdom
489906,21592,RETRO SPOT  CIGAR BOX MATCHES ,24,2009-12-03 10:16:00,1.25,14483.0,United Kingdom
489906,21590,KINGS CHOICE CIGAR BOX MATCHES ,24,2009-12-03 10:16:00,1.25,14483.0,United Kingdom
489907,20979,36 PENCILS TUBE RED SPOTTY,16,2009-12-03 10:17:00,1.25,14915.0,United Kingdom
489907,20978,36 PENCILS TUBE SKULLS,16,2009-12-03 10:17:00,1.25,14915.0,United Kingdom
489907,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2009-12-03 10:17:00,4.95,14915.0,United Kingdom
489907,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2009-12-03 10:17:00,3.75,14915.0,United Kingdom
489907,72756,FAIRY CAKE CANDLES,9,2009-12-03 10:17:00,1.49,14915.0,United Kingdom
489907,22283,6 EGG HOUSE PAINTED WOOD,2,2009-12-03 10:17:00,7.95,14915.0,United Kingdom
489907,72369A,PINK CLEAR GLASS CANDLE PLATE,6,2009-12-03 10:17:00,1.25,14915.0,United Kingdom
489907,70006,LOVE HEART POCKET WARMER,12,2009-12-03 10:17:00,1.65,14915.0,United Kingdom
489907,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,2009-12-03 10:17:00,2.1,14915.0,United Kingdom
489907,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,12,2009-12-03 10:17:00,2.1,14915.0,United Kingdom
489907,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,12,2009-12-03 10:17:00,2.1,14915.0,United Kingdom
489909,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2009-12-03 10:20:00,0.95,13753.0,United Kingdom
489909,22228,BUNNY WOODEN PAINTED WITH BIRD ,24,2009-12-03 10:20:00,0.85,13753.0,United Kingdom
489909,22231,JIGSAW TREE WITH BIRDHOUSE,24,2009-12-03 10:20:00,1.45,13753.0,United Kingdom
489909,21438,TUB 24 HANGING EASTER EGGS SPOTTY,20,2009-12-03 10:20:00,3.75,13753.0,United Kingdom
489909,22241,"GARLAND , WOODEN  "" HAPPY EASTER""",24,2009-12-03 10:20:00,1.25,13753.0,United Kingdom
489909,22270,HAPPY EASTER HANGING DECORATION,16,2009-12-03 10:20:00,3.75,13753.0,United Kingdom
489909,22284,HEN HOUSE DECORATION,24,2009-12-03 10:20:00,1.65,13753.0,United Kingdom
489909,84836,ZINC METAL HEART DECORATION,24,2009-12-03 10:20:00,1.25,13753.0,United Kingdom
489909,48189,DOOR MAT FRIENDSHIP ,10,2009-12-03 10:20:00,5.95,13753.0,United Kingdom
489909,48187,DOOR MAT NEW ENGLAND,10,2009-12-03 10:20:00,5.95,13753.0,United Kingdom
489909,22246,"GARLAND, MAGIC GARDEN 1.8M",12,2009-12-03 10:20:00,1.95,13753.0,United Kingdom
489909,79000,MOROCCAN TEA GLASS,36,2009-12-03 10:20:00,0.85,13753.0,United Kingdom
489909,21668,RED STRIPE CERAMIC DRAWER KNOB,24,2009-12-03 10:20:00,1.25,13753.0,United Kingdom
489909,21669,BLUE STRIPE CERAMIC DRAWER KNOB,24,2009-12-03 10:20:00,1.25,13753.0,United Kingdom
489909,85017A,ENVELOPE 50 ROMANTIC IMAGES,12,2009-12-03 10:20:00,0.85,13753.0,United Kingdom
489909,22129,PARTY CONES CANDY TREE DECORATION,120,2009-12-03 10:20:00,0.72,13753.0,United Kingdom
489908,20703,BLUE PADDED SOFT MOBILE,3,2009-12-03 10:20:00,4.25,16301.0,United Kingdom
489908,84509B,FAIRY CAKE PLACEMATS,4,2009-12-03 10:20:00,3.75,16301.0,United Kingdom
489908,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,2009-12-03 10:20:00,4.25,16301.0,United Kingdom
489908,22059,CERAMIC STRWBERRY DESIGN MUG,12,2009-12-03 10:20:00,1.49,16301.0,United Kingdom
489908,21231,SWEETHEART CERAMIC TRINKET BOX,12,2009-12-03 10:20:00,1.25,16301.0,United Kingdom
489908,22112,CHOCOLATE HOT WATER BOTTLE,6,2009-12-03 10:20:00,4.95,16301.0,United Kingdom
489910,85112,S/3 TEAR DROP CUT GLASS DECORATION,288,2009-12-03 10:23:00,0.5,15482.0,United Kingdom
489912,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2009-12-03 10:26:00,3.75,13931.0,United Kingdom
489912,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2009-12-03 10:26:00,0.55,13931.0,United Kingdom
489912,21206,STRAWBERRY HONEYCOMB  GARLAND ,12,2009-12-03 10:26:00,1.65,13931.0,United Kingdom
489912,21203,BUTTERFLIES  HONEYCOMB GARLAND,12,2009-12-03 10:26:00,1.65,13931.0,United Kingdom
489912,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,85179C,PINK BITTY LIGHT CHAIN,6,2009-12-03 10:26:00,4.65,13931.0,United Kingdom
489912,85179A,GREEN BITTY LIGHT CHAIN,6,2009-12-03 10:26:00,4.65,13931.0,United Kingdom
489912,21743,STAR PORTABLE TABLE LIGHT ,12,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,85047,WHITE BEADED GARLAND STRING 20LIGHT,6,2009-12-03 10:26:00,6.35,13931.0,United Kingdom
489912,84992,72 SWEETHEART FAIRY CAKE CASES,24,2009-12-03 10:26:00,0.55,13931.0,United Kingdom
489912,85180B,PINK HEARTS LIGHT CHAIN ,6,2009-12-03 10:26:00,4.65,13931.0,United Kingdom
489912,85180A,RED HEARTS LIGHT CHAIN ,6,2009-12-03 10:26:00,4.65,13931.0,United Kingdom
489912,22083,PAPER CHAIN KIT RETRO SPOT,12,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,21124,SET/10 BLUE SPOTTY PARTY CANDLES,24,2009-12-03 10:26:00,1.25,13931.0,United Kingdom
489912,21123,SET/10 IVORY SPOTTY PARTY CANDLES,24,2009-12-03 10:26:00,1.25,13931.0,United Kingdom
489912,21122,SET/10 PINK SPOTTY PARTY CANDLES,24,2009-12-03 10:26:00,1.25,13931.0,United Kingdom
489912,21121,SET/10 RED SPOTTY PARTY CANDLES,24,2009-12-03 10:26:00,1.25,13931.0,United Kingdom
489912,20713,JUMBO BAG OWLS,10,2009-12-03 10:26:00,1.95,13931.0,United Kingdom
489912,20711,JUMBO BAG TOYS ,10,2009-12-03 10:26:00,1.95,13931.0,United Kingdom
489912,21931,JUMBO STORAGE BAG SUKI,10,2009-12-03 10:26:00,1.95,13931.0,United Kingdom
489912,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,82616B,FRAPPUCINO SCARF KNITTING KIT,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,82615,PINK MARSHMALLOW SCARF KNITTING KIT,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,82616A,BUBBLE GUM SCARF KNITTING KIT,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,85185E,DUCK SOCK PUPPET,3,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,85185D,FROG SOCK PUPPET,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,85185B,PINK HORSE SOCK PUPPET,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,22274,FELTCRAFT DOLL EMILY,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,22272,FELTCRAFT DOLL MARIA,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,22273,FELTCRAFT DOLL MOLLY,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,22271,FELTCRAFT DOLL ROSIE,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2009-12-03 10:26:00,3.75,13931.0,United Kingdom
489912,20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,4,2009-12-03 10:26:00,3.75,13931.0,United Kingdom
489912,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2009-12-03 10:26:00,3.75,13931.0,United Kingdom
489912,20974,12 PENCILS SMALL TUBE SKULL,24,2009-12-03 10:26:00,0.65,13931.0,United Kingdom
489912,20982,12 PENCILS TALL TUBE SKULLS,12,2009-12-03 10:26:00,0.85,13931.0,United Kingdom
489912,20979,36 PENCILS TUBE RED SPOTTY,16,2009-12-03 10:26:00,1.25,13931.0,United Kingdom
489912,20983,12 PENCILS TALL TUBE RED SPOTTY,12,2009-12-03 10:26:00,0.85,13931.0,United Kingdom
489912,20981,12 PENCILS TALL TUBE WOODLAND,12,2009-12-03 10:26:00,0.85,13931.0,United Kingdom
C489911,85232A,SET/3 POLKA DOT STACKING TINS,-6,2009-12-03 10:26:00,4.95,12705.0,Germany
C489911,21491,SET OF THREE VINTAGE GIFT WRAPS,-3,2009-12-03 10:26:00,1.95,12705.0,Germany
C489911,21432,SET OF 3 CASES WOODLAND DESIGN,-1,2009-12-03 10:26:00,5.95,12705.0,Germany
489912,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2009-12-03 10:26:00,1.95,13931.0,United Kingdom
489912,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2009-12-03 10:26:00,1.95,13931.0,United Kingdom
489912,85099F,JUMBO BAG STRAWBERRY,10,2009-12-03 10:26:00,1.95,13931.0,United Kingdom
489912,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2009-12-03 10:26:00,1.95,13931.0,United Kingdom
489912,85099B,JUMBO BAG RED WHITE SPOTTY ,10,2009-12-03 10:26:00,1.95,13931.0,United Kingdom
489912,22166,"WALL MIRROR , RECT DIAMANTE, PINK/",3,2009-12-03 10:26:00,7.95,13931.0,United Kingdom
489912,22084,PAPER CHAIN KIT EMPIRE,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,22180,RETRO SPOT LAMP,4,2009-12-03 10:26:00,9.95,13931.0,United Kingdom
489912,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489912,22196,SMALL HEART MEASURING SPOONS,12,2009-12-03 10:26:00,0.85,13931.0,United Kingdom
489912,22195,LARGE HEART MEASURING SPOONS,12,2009-12-03 10:26:00,1.65,13931.0,United Kingdom
489912,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2009-12-03 10:26:00,1.95,13931.0,United Kingdom
489912,20963,APPLE BATH SPONGE,10,2009-12-03 10:26:00,1.25,13931.0,United Kingdom
489912,20960,WATERMELON BATH SPONGE,10,2009-12-03 10:26:00,1.25,13931.0,United Kingdom
489912,20961,STRAWBERRY BATH SPONGE ,10,2009-12-03 10:26:00,1.25,13931.0,United Kingdom
489912,21773,DECORATIVE ROSE BATHROOM BOTTLE,12,2009-12-03 10:26:00,1.25,13931.0,United Kingdom
489912,82607A,GLASS BONBON JAR PARFUME AUX FLEURE,6,2009-12-03 10:26:00,1.25,13931.0,United Kingdom
489912,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2009-12-03 10:26:00,2.95,13931.0,United Kingdom
489913,22283,6 EGG HOUSE PAINTED WOOD,2,2009-12-03 10:28:00,7.95,13931.0,United Kingdom
489913,22179,SET 10 LIGHTS NIGHT OWL,6,2009-12-03 10:28:00,6.75,13931.0,United Kingdom
489913,22232,3 PIECE JIGSAW TOADSTOOLS,8,2009-12-03 10:28:00,1.65,13931.0,United Kingdom
489914,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,2009-12-03 10:28:00,1.25,12921.0,United Kingdom
489914,84950,ASSORTED COLOUR T-LIGHT HOLDER,24,2009-12-03 10:28:00,0.85,12921.0,United Kingdom
489914,79323P,PINK CHERRY LIGHTS,8,2009-12-03 10:28:00,6.75,12921.0,United Kingdom
489914,79323W, WHITE CHERRY LIGHTS,24,2009-12-03 10:28:00,5.45,12921.0,United Kingdom
489914,79323G,GOLD  CHERRY LIGHTS,4,2009-12-03 10:28:00,6.75,12921.0,United Kingdom
489914,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2009-12-03 10:28:00,1.95,12921.0,United Kingdom
489914,21928,JUMBO BAG SCANDINAVIAN PAISLEY,20,2009-12-03 10:28:00,1.95,12921.0,United Kingdom
489914,85099B,JUMBO BAG RED WHITE SPOTTY ,40,2009-12-03 10:28:00,1.95,12921.0,United Kingdom
489914,85064,CREAM SWEETHEART LETTER RACK,4,2009-12-03 10:28:00,5.45,12921.0,United Kingdom
489914,85066,CREAM SWEETHEART MINI CHEST,4,2009-12-03 10:28:00,12.75,12921.0,United Kingdom
489914,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2009-12-03 10:28:00,1.69,12921.0,United Kingdom
489914,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2009-12-03 10:28:00,3.75,12921.0,United Kingdom
489914,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2009-12-03 10:28:00,3.75,12921.0,United Kingdom
489914,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6,2009-12-03 10:28:00,3.75,12921.0,United Kingdom
489914,20727,LUNCH BAG  BLACK SKULL.,30,2009-12-03 10:28:00,1.65,12921.0,United Kingdom
489914,20728,LUNCH BAG CARS BLUE,10,2009-12-03 10:28:00,1.65,12921.0,United Kingdom
